user_name,tone,time_date,text,date_column
Elon Musk,positive,2022-07-07 14:26:00,maybe tesla should make a highly configurable robovan for people amp cargo,2022-07-07 14:26:00
Elon Musk,positive,2022-07-07 14:21:58,far too many people are under the illusion that earth is overpopulated even though birth rate trends are,2022-07-07 14:21:58
Elon Musk,neutral,2022-07-07 14:19:47,i hope you have big families and congrats to those who already do,2022-07-07 14:19:47
Elon Musk,neutral,2022-07-07 14:17:45,population of mars is still zero people,2022-07-07 14:17:45
Elon Musk,positive,2022-07-07 14:09:11,mark my words they are sadly true,2022-07-07 14:09:11
Elon Musk,positive,2022-07-07 14:04:41,doing my best to help the underpopulation crisis a collapsing birth rate is the biggest danger civilization faces by far,2022-07-07 14:04:41
Elon Musk,neutral,2022-07-07 13:43:34,wait a minute doc are you telling me you built a time machineout of a delorean back to the future,2022-07-07 13:43:34
Elon Musk,positive,2022-07-06 21:09:27,highly recommend revolutions by mike duncan especially season,2022-07-06 21:09:27
Elon Musk,positive,2022-07-06 19:26:56,the world is actually vastly better than orwell imagined but there is also vastly more surveillance,2022-07-06 19:26:56
Elon Musk,neutral,2022-07-06 19:20:02,troubling,2022-07-06 19:20:02
Elon Musk,positive,2022-07-08 00:48:09,great,2022-07-08 00:48:09
Elon Musk,positive,2022-07-07 23:29:06,that is indeed the real question,2022-07-07 23:29:06
Elon Musk,positive,2022-07-07 22:44:39,i had same great experience from tokyo to osaka,2022-07-07 22:44:39
Elon Musk,positive,2022-07-07 22:26:06,china amp japan have awesome trains took bullet train from beijing to xian to see terracotta army of,2022-07-07 22:26:06
Elon Musk,positive,2022-07-07 22:02:54,super fired up for future product development with our awesome tesla team such an honor to work with them,2022-07-07 22:02:54
Elon Musk,positive,2022-07-08 15:23:56,kids are worth it if at all possible im planning to increase childcare benefits at my compan,2022-07-08 15:23:56
Elon Musk,neutral,2022-07-08 15:09:58,agreed this needs to be addressed,2022-07-08 15:09:58
Elon Musk,negative,2022-07-08 14:53:33,the world has gone mad,2022-07-08 14:53:33
Elon Musk,negative,2022-07-08 14:47:39,terrible news,2022-07-08 14:47:39
Elon Musk,neutral,2022-07-08 19:11:43,future wars are all about the drones human crews of planes or tanks have no chance one exception,2022-07-08 19:11:43
Elon Musk,positive,2022-07-08 17:17:34,whoever controls the teleprompter is the real president,2022-07-08 17:17:34
Elon Musk,positive,2022-07-08 17:06:58,we know so little today i want to know the meaning of life or whatever the right quest,2022-07-08 17:06:58
Elon Musk,neutral,2022-07-08 17:01:50,but sponges amp starfish obv can,2022-07-08 17:01:50
Elon Musk,positive,2022-07-08 16:56:23,consciousness can understand the nature of the universe clams not so much,2022-07-08 16:56:23
Elon Musk,positive,2022-07-08 15:41:50,interesting who is behind the bot attack,2022-07-08 15:41:50
Elon Musk,neutral,2022-07-11 15:34:12,for improved quality of sleep raise head of your bed by about or cm and dont eat hours before bedtime,2022-07-11 15:34:12
Elon Musk,positive,2022-07-11 05:36:17,these polar launches will enable complete coverage of earth where approved by local government,2022-07-11 05:36:17
Elon Musk,neutral,2022-07-11 05:11:58,chuckmate,2022-07-11 05:11:58
Elon Musk,neutral,2022-07-11 04:28:36,hello,2022-07-11 04:28:36
Elon Musk,positive,2022-07-12 05:49:03,but fifth element was great,2022-07-12 05:49:03
Elon Musk,negative,2022-07-12 05:27:26,base of the vehicle seems ok by flashlight i was just out t,2022-07-12 05:27:26
Elon Musk,positive,2022-07-12 05:22:08,cool congrats now the simulators will have to spend more money on rendering,2022-07-12 05:22:08
Elon Musk,neutral,2022-07-12 05:05:28,rereading the life of greece by durant in recent months read american ca,2022-07-12 05:05:28
Elon Musk,neutral,2022-07-12 04:55:53,i do recommend a lot of books,2022-07-12 04:55:53
Elon Musk,positive,2022-07-12 04:39:44,and too many little red or green led indicators,2022-07-12 04:39:44
Elon Musk,negative,2022-07-12 04:38:33,youtube keeps playing me the same annoying scam ads every time i use it the algorithm is convince,2022-07-12 04:38:33
Elon Musk,positive,2022-07-12 04:29:56,that is one of the things we will be doing going forward this particular i,2022-07-12 04:29:56
Elon Musk,positive,2022-07-12 02:16:19,trump would be at end of term which is too old to be chief executive of anything,2022-07-12 02:16:19
Elon Musk,positive,2022-07-12 01:53:20,yeah but too much drama do we really want a bull in a china shop situation every sing,2022-07-12 01:53:20
Elon Musk,negative,2022-07-12 01:35:45,i dont hate the man but its time for trump to hang up his hat amp sail into the sunset dems shoul,2022-07-12 01:35:45
Elon Musk,positive,2022-07-12 01:23:04,teslas automatic cabin overheat protection should make a real difference with record heatwaves ability to adjust,2022-07-12 01:23:04
Elon Musk,negative,2022-07-12 01:10:39,not true,2022-07-12 01:10:39
Elon Musk,neutral,2022-07-11 23:46:00,cryogenic fuel is an added challenge as it evaporates to create fuelair explosion ri,2022-07-11 23:46:00
Elon Musk,negative,2022-07-11 23:37:11,yeah actually not good team is assessing damage,2022-07-11 23:37:11
Elon Musk,negative,2022-07-11 21:07:18,mimic dark moon stars of ruin,2022-07-11 21:07:18
Elon Musk,positive,2022-07-11 17:50:03,absolutely,2022-07-11 17:50:03
Elon Musk,positive,2022-07-11 16:03:02,good chance youre experiencing at least mild acid reflux at night affecting quality sleep without consciousness awareness,2022-07-11 16:03:02
Elon Musk,neutral,2022-07-11 15:34:57,,2022-07-11 15:34:57
Elon Musk,neutral,2022-07-13 06:17:07,ancient times,2022-07-13 06:17:07
Elon Musk,negative,2022-07-13 05:44:29,was just up in the booster propulsion section damage appears to be minor but we need to inspect all the engines,2022-07-13 05:44:29
Elon Musk,neutral,2022-07-13 05:38:17,starship launch site tonight,2022-07-13 05:38:17
Elon Musk,neutral,2022-07-13 04:53:22,join our underground movement,2022-07-13 04:53:22
Elon Musk,positive,2022-07-13 01:23:15,excited about potential,2022-07-13 01:23:15
Elon Musk,positive,2022-07-12 22:10:05,oh the irony lol,2022-07-12 22:10:05
Elon Musk,positive,2022-07-12 20:39:55,no problem to recycle the pack just think of any battery pack as super high grade ore i,2022-07-12 20:39:55
Elon Musk,positive,2022-07-14 07:10:57,most importantly we need to delete or thermally protect rem,2022-07-14 07:10:57
Elon Musk,negative,2022-07-14 00:55:33,goes to internal beta tomorrow external next week should handle chucks complex left turn bet,2022-07-14 00:55:33
Elon Musk,positive,2022-07-13 21:30:40,thanks for everything you have done for tesla it has been an honor working with you,2022-07-13 21:30:40
Elon Musk,positive,2022-07-13 17:27:50,absolutely and lithium batteries are the new oil,2022-07-13 17:27:50
Elon Musk,neutral,2022-07-13 16:17:37,if testing goes well as soon as next month,2022-07-13 16:17:37
Elon Musk,positive,2022-07-13 16:10:58,cool,2022-07-13 16:10:58
Elon Musk,positive,2022-07-13 16:03:08,gives whole new meaning to go pros,2022-07-13 16:03:08
Elon Musk,neutral,2022-07-13 15:49:13,imagine if msnbc did that,2022-07-13 15:49:13
Elon Musk,neutral,2022-07-13 15:15:37,a for cinematography,2022-07-13 15:15:37
Elon Musk,neutral,2022-07-15 12:14:53,mars is admittedly a fixer upper of a planet,2022-07-15 12:14:53
Elon Musk,neutral,2022-07-15 11:35:07,the scale is amp anyone can visit,2022-07-15 11:35:07
Elon Musk,neutral,2022-07-15 02:46:31,i wonder if there is a species in the magellanic clouds wondering who lives in the big galaxy they orbit,2022-07-15 02:46:31
Elon Musk,negative,2022-07-15 02:28:08,some small tubes amp wiring need to be nested in a b,2022-07-15 02:28:08
Elon Musk,neutral,2022-07-15 02:03:17,electric power for booster amp ship is needed even when,2022-07-15 02:03:17
Elon Musk,neutral,2022-07-15 01:52:52,enabling engines to take the heat without shrouds might save,2022-07-15 01:52:52
Elon Musk,neutral,2022-07-15 01:46:09,all mass necessitated by an engine design should count as en,2022-07-15 01:46:09
Elon Musk,neutral,2022-07-15 00:42:42,dragon launching in mins,2022-07-15 00:42:42
Elon Musk,neutral,2022-07-16 01:40:47,global,2022-07-16 01:40:47
Elon Musk,positive,2022-07-16 00:29:24,cumulative tonnage to orbit this year is the right metric,2022-07-16 00:29:24
Elon Musk,positive,2022-07-16 00:21:30,write to the that would be great,2022-07-16 00:21:30
Elon Musk,negative,2022-07-16 00:19:41,charlie ergen is trying steal the ghz band meant for space internet not cool,2022-07-16 00:19:41
Elon Musk,neutral,2022-07-15 23:22:11,progress,2022-07-15 23:22:11
Elon Musk,neutral,2022-07-15 23:21:10,were making progress with steam integration demo probably next month,2022-07-15 23:21:10
Elon Musk,negative,2022-07-15 21:15:56,its a flat trade,2022-07-15 21:15:56
Elon Musk,positive,2022-07-15 20:59:37,actually true then i suggested to the team that it didnt need to be quite so pointy since thats just b,2022-07-15 20:59:37
Elon Musk,neutral,2022-07-15 20:57:29,bagels,2022-07-15 20:57:29
Elon Musk,negative,2022-07-15 13:00:42,if inflation calms down we can lower prices for cars,2022-07-15 13:00:42
Elon Musk,neutral,2022-07-15 12:55:42,tesla is to protect life on earth spacex to extend life beyond,2022-07-15 12:55:42
Elon Musk,positive,2022-07-15 12:43:47,to years from first human landing if launch rate growth is exponential assumes transferring k,2022-07-15 12:43:47
Elon Musk,positive,2022-07-15 12:21:05,mars may be a fixer upper of a planet but it has great potential,2022-07-15 12:21:05
Elon Musk,positive,2022-07-18 17:46:03,also worth getting a particle counter,2022-07-18 17:46:03
Elon Musk,positive,2022-07-18 17:45:31,its on the future product list especially important in places like austin which has next,2022-07-18 17:45:31
Elon Musk,positive,2022-07-18 17:41:25,things will get wild when andromeda collides with our galaxy,2022-07-18 17:41:25
Elon Musk,neutral,2022-07-18 17:30:01,they should keep running,2022-07-18 17:30:01
Elon Musk,positive,2022-07-18 17:24:39,true i have a co monitor on my desk it beeps whenever ppmgt,2022-07-18 17:24:39
Elon Musk,positive,2022-07-18 17:21:31,about twice as much useful mass to orbit as rest of earth combined,2022-07-18 17:21:31
Elon Musk,positive,2022-07-18 15:09:09,absolutely,2022-07-18 15:09:09
Elon Musk,positive,2022-07-18 15:07:29,more accurate word is propellant rather than fuel starship is liquid oxygen,2022-07-18 15:07:29
Elon Musk,neutral,2022-07-18 14:18:56,i use this example a lot,2022-07-18 14:18:56
Elon Musk,neutral,2022-07-18 14:17:12,starlink bandwidth varies a lot depending on user terminal density amp time of day thats why th,2022-07-18 14:17:12
Elon Musk,positive,2022-07-18 14:08:56,starlink is a gamechanger for remote locations,2022-07-18 14:08:56
Elon Musk,positive,2022-07-19 17:34:20,one of the best features of model x,2022-07-19 17:34:20
Elon Musk,positive,2022-07-19 17:06:43,teslas are the most madeinusa vehicles,2022-07-19 17:06:43
Elon Musk,neutral,2022-07-19 17:05:45,total scam,2022-07-19 17:05:45
Elon Musk,neutral,2022-07-19 16:00:37,my calves are bigger tho,2022-07-19 16:00:37
Elon Musk,neutral,2022-07-19 15:59:19,to think that fremont was just a derelict building amp giga nevada was just rocks amp bushes when started california,2022-07-19 15:59:19
Elon Musk,neutral,2022-07-19 15:55:22,congrats to tesla fremont giga nevada for making their millionth car,2022-07-19 15:55:22
Elon Musk,neutral,2022-07-19 07:00:38,please vote your shares with tesla,2022-07-19 07:00:38
Elon Musk,neutral,2022-07-19 05:32:27,yeah,2022-07-19 05:32:27
Elon Musk,positive,2022-07-19 02:40:08,its a start about times more mass to orbit per year will be needed to make life multiplanetary,2022-07-19 02:40:08
Elon Musk,neutral,2022-07-19 00:59:05,already did it,2022-07-19 00:59:05
Elon Musk,positive,2022-07-18 21:14:53,haha damn maybe i should take off my shirt more often free the nip already back in the factory btw,2022-07-18 21:14:53
Elon Musk,negative,2022-07-18 21:06:30,still needs a few tweaks,2022-07-18 21:06:30
Elon Musk,positive,2022-07-18 19:37:05,a classic,2022-07-18 19:37:05
Elon Musk,negative,2022-07-18 18:55:16,i remember the s which means im definitely not spring chicken,2022-07-18 18:55:16
Elon Musk,positive,2022-07-18 18:36:23,arguably we know more than nothing death amp taxes are a certainty bf,2022-07-18 18:36:23
Elon Musk,negative,2022-07-20 03:01:32,earth is basically empty of humans,2022-07-20 03:01:32
Elon Musk,positive,2022-07-19 18:59:05,exactly,2022-07-19 18:59:05
Elon Musk,positive,2022-07-21 14:52:04,tbh its good motivation to work out eat healthier amp maybe take my shirt off outside more than once a year haha,2022-07-21 14:52:04
Elon Musk,neutral,2022-07-21 07:31:58,years ago,2022-07-21 07:31:58
Elon Musk,neutral,2022-07-21 03:46:18,upgrades,2022-07-21 03:46:18
Elon Musk,negative,2022-07-21 03:27:33,sounds bad,2022-07-21 03:27:33
Elon Musk,positive,2022-07-21 03:01:34,is this the real life is this just fantasy caught in a landside no escape from reality,2022-07-21 03:01:34
Elon Musk,neutral,2022-07-22 13:35:52,optimus primed,2022-07-22 13:35:52
Elon Musk,neutral,2022-07-22 13:18:00,im rubber theyre glue,2022-07-22 13:18:00
Elon Musk,positive,2022-07-22 13:07:25,interesting smart move by china expendable rockets have no future,2022-07-22 13:07:25
Elon Musk,positive,2022-07-21 23:48:35,congrats on an incredible company with airbnb now for book,2022-07-21 23:48:35
Elon Musk,positive,2022-07-21 20:50:26,TRUE,2022-07-21 20:50:26
Elon Musk,neutral,2022-07-23 12:17:54,service turns on next month which is same time required to deliver a user terminal so order now at,2022-07-23 12:17:54
Elon Musk,positive,2022-07-23 12:12:22,excited to work with tesla service to enable samehour service as often as possible applying formula pit crew techniques to teslas,2022-07-23 12:12:22
Elon Musk,positive,2022-07-23 12:04:57,major volcanic eruptions are underappreciated as civilizational risks,2022-07-23 12:04:57
Elon Musk,negative,2022-07-23 12:01:06,tough times,2022-07-23 12:01:06
Elon Musk,positive,2022-07-22 19:01:32,starlink now available in countries,2022-07-22 19:01:32
Elon Musk,neutral,2022-07-22 19:00:14,congrats to spacex team on record number of launches,2022-07-22 19:00:14
Elon Musk,neutral,2022-07-24 05:17:02,selfdriving electric cars will be all that matters gas car without autonomy will be like riding a ho,2022-07-24 05:17:02
Elon Musk,neutral,2022-07-24 04:53:47,software is the key to the future,2022-07-24 04:53:47
Elon Musk,neutral,2022-07-24 04:38:07,falcon rising through fog,2022-07-24 04:38:07
Elon Musk,neutral,2022-07-24 04:34:19,falcon over the moon,2022-07-24 04:34:19
Elon Musk,neutral,2022-07-24 04:17:38,from sjm,2022-07-24 04:17:38
Elon Musk,positive,2022-07-24 03:22:13,great thread,2022-07-24 03:22:13
Elon Musk,neutral,2022-07-24 02:24:22,deep history memes rock,2022-07-24 02:24:22
Elon Musk,negative,2022-07-24 01:22:12,should be a major improvement with respect to complex left turns,2022-07-24 01:22:12
Elon Musk,negative,2022-07-24 01:20:46,maybe end of this week team is working hard on it,2022-07-24 01:20:46
Elon Musk,neutral,2022-07-24 01:18:02,indeed,2022-07-24 01:18:02
Elon Musk,negative,2022-07-25 22:37:15,the amount of attention on me has gone supernova which super sucks unfortunately even trivial articles about me,2022-07-25 22:37:15
Elon Musk,positive,2022-07-25 20:46:46,mostly just that the media is a click maximizing machine and,2022-07-25 20:46:46
Elon Musk,positive,2022-07-25 20:40:56,all teslas come with a free karaoke app,2022-07-25 20:40:56
Elon Musk,neutral,2022-07-25 18:59:51,das baby would be a hit,2022-07-25 18:59:51
Elon Musk,neutral,2022-07-25 18:16:29,the media is a clickseeking machine dressed up as a truthseeking machine,2022-07-25 18:16:29
Elon Musk,neutral,2022-07-25 18:03:34,your are on,2022-07-25 18:03:34
Elon Musk,positive,2022-07-25 18:00:01,sure seems that way,2022-07-25 18:00:01
Elon Musk,positive,2022-07-25 17:37:05,the real problem here is that has zero journalistic integrity,2022-07-25 17:37:05
Elon Musk,positive,2022-07-25 17:25:26,a picture is worth tweets,2022-07-25 17:25:26
Elon Musk,neutral,2022-07-25 17:20:53,yeah that was sergey and me yesterday afternoon,2022-07-25 17:20:53
Elon Musk,positive,2022-07-25 13:20:13,singlepiece casting reduces weight greatly simplifies factory increases ride quality amp reduces road noise,2022-07-25 13:20:13
Elon Musk,positive,2022-07-25 13:01:20,good article,2022-07-25 13:01:20
Elon Musk,positive,2022-07-25 06:10:38,what video games have you enjoyed most over past year or two,2022-07-25 06:10:38
Elon Musk,positive,2022-07-25 04:44:41,more evidence for the simulation,2022-07-25 04:44:41
Elon Musk,positive,2022-07-25 04:04:27,movie idea boss baby meets das boot das baby hijinks on the high seas,2022-07-25 04:04:27
Elon Musk,positive,2022-07-25 02:58:04,lmaooo absolutely,2022-07-25 02:58:04
Elon Musk,neutral,2022-07-25 02:57:17,nope,2022-07-25 02:57:17
Elon Musk,positive,2022-07-25 02:32:57,call them out on it i guess wsj is supposed to have a high standard,2022-07-25 02:32:57
Elon Musk,positive,2022-07-25 02:24:00,wsj has run so many bs hit pieces on me and tesla ive lost count its embarrassing,2022-07-25 02:24:00
Elon Musk,neutral,2022-07-25 02:09:07,havent even had sex in ages sigh,2022-07-25 02:09:07
Elon Musk,positive,2022-07-25 02:07:14,yeah the character assassination attacks have reached a new level this year but the art,2022-07-25 02:07:14
Elon Musk,neutral,2022-07-25 01:59:31,this is total bs sergey and i are friends and were at a party together last night ive only seen,2022-07-25 01:59:31
Elon Musk,positive,2022-07-25 01:55:25,ironic that disney would disparage an entire class of rodents when their main character is a rodent jealous maybe,2022-07-25 01:55:25
Elon Musk,negative,2022-07-24 22:48:10,the dark origin of the lemming mass suicide myth,2022-07-24 22:48:10
Elon Musk,positive,2022-07-26 16:11:20,thanks jeff,2022-07-26 16:11:20
Elon Musk,neutral,2022-07-26 15:39:30,sickonolfis pack of attack chihuahuas are burning up phone lines today,2022-07-26 15:39:30
Elon Musk,positive,2022-07-26 10:34:44,exactly,2022-07-26 10:34:44
Elon Musk,positive,2022-07-26 04:41:41,good point will do,2022-07-26 04:41:41
Elon Musk,negative,2022-07-27 16:11:18,sub lightspeed is all thats needed to be interstellar intergalactic is tough,2022-07-27 16:11:18
Elon Musk,neutral,2022-07-27 16:07:30,the media is a clickseeking machine dressed up as a truthseeking machine,2022-07-27 16:07:30
Elon Musk,positive,2022-07-27 15:40:27,this is compatible with existing religions surely god would want us to see creation,2022-07-27 15:40:27
Elon Musk,positive,2022-07-27 15:38:48,a new philosophy of the future is needed i believe it should be curiosity about the universe expand humanity to,2022-07-27 15:38:48
Elon Musk,positive,2022-07-27 15:32:22,a new philosophy of the future is needed,2022-07-27 15:32:22
Elon Musk,neutral,2022-07-27 14:41:43,moreover i talked to sergey yesterday and he says neither he nor anyone he knows has talked to wsj,2022-07-27 14:41:43
Elon Musk,positive,2022-07-27 14:31:15,as a public person standard to win a defamation lawsuit against a news org is almost impossible,2022-07-27 14:31:15
Elon Musk,negative,2022-07-27 02:40:54,seriously,2022-07-27 02:40:54
Elon Musk,negative,2022-07-27 02:37:36,business insider trading is not a real publication,2022-07-27 02:37:36
Elon Musk,neutral,2022-07-27 02:15:30,yeah but that was years ago,2022-07-27 02:15:30
Elon Musk,positive,2022-07-27 02:06:37,that would be nice,2022-07-27 02:06:37
Elon Musk,positive,2022-07-27 01:52:45,exactly,2022-07-27 01:52:45
Elon Musk,negative,2022-07-27 01:43:29,weirdly some publications still print millions of paper copies every day,2022-07-27 01:43:29
Elon Musk,neutral,2022-07-27 01:40:54,of journalism is reading someone elses story on the,2022-07-27 01:40:54
Elon Musk,neutral,2022-07-27 01:20:11,sickonolfi has zero journalistic integrity,2022-07-27 01:20:11
Elon Musk,negative,2022-07-28 03:50:24,much harder to make friends than enemies my skill at the latter is improving,2022-07-28 03:50:24
Elon Musk,positive,2022-07-29 15:12:58,were working super hard on but it isnt ready yet,2022-07-29 15:12:58
Elon Musk,neutral,2022-07-29 14:54:06,wikipedia is losing its objectivity,2022-07-29 14:54:06
Elon Musk,positive,2022-07-29 14:46:31,i cant say for sure that starship will reach escape velocity but my hubris certainly has,2022-07-29 14:46:31
Elon Musk,positive,2022-07-29 00:37:02,we should thank farmers more,2022-07-29 00:37:02
Elon Musk,positive,2022-07-29 00:34:55,products that bring joy are rare,2022-07-29 00:34:55
Elon Musk,positive,2022-07-29 00:33:30,too early to say for sure,2022-07-29 00:33:30
Elon Musk,neutral,2022-07-29 00:32:46,would be unwise to risk that it is not,2022-07-29 00:32:46
Elon Musk,positive,2022-07-29 00:31:32,more tesla commodity prices are trending down than up fwiw,2022-07-29 00:31:32
Elon Musk,negative,2022-07-29 00:29:37,inflation might be trending down,2022-07-29 00:29:37
Elon Musk,positive,2022-07-29 00:22:53,thanks for your support over the years,2022-07-29 00:22:53
Elon Musk,neutral,2022-07-31 02:28:06,sigh,2022-07-31 02:28:06
Elon Musk,neutral,2022-07-31 02:27:16,off to the races set to harley quinn,2022-07-31 02:27:16
Elon Musk,positive,2022-07-30 14:27:22,we live in interesting times,2022-07-30 14:27:22
Elon Musk,negative,2022-07-30 14:20:06,some people are no nonsense but personally i like a little nonsense,2022-07-30 14:20:06
Elon Musk,positive,2022-07-30 13:51:37,interaction with almost all twitter accounts seem to be much lower in recent weeks amp days accurate,2022-07-30 13:51:37
Elon Musk,neutral,2022-07-30 07:10:13,saxon,2022-07-30 07:10:13
Elon Musk,neutral,2022-07-30 03:14:03,based,2022-07-30 03:14:03
Elon Musk,neutral,2022-07-30 02:13:42,friend made this for me years ago,2022-07-30 02:13:42
Elon Musk,neutral,2022-07-30 01:46:25,try voice command open butthole on your tesla,2022-07-30 01:46:25
Elon Musk,positive,2022-07-30 00:23:46,great style,2022-07-30 00:23:46
Elon Musk,positive,2022-07-30 00:19:27,good point time to move on from hybrid cars that was a phase,2022-07-30 00:19:27
Elon Musk,positive,2022-07-29 23:04:22,is probably a week or so away but yes people outside of california will notice improvements the most,2022-07-29 23:04:22
Elon Musk,negative,2022-07-31 22:32:36,if our reality is actually an alien soap opera our ratings would be,2022-07-31 22:32:36
Elon Musk,positive,2022-07-31 14:22:14,maybe free some people in jail for weed here too,2022-07-31 14:22:14
Elon Musk,positive,2022-07-31 14:11:35,good thread,2022-07-31 14:11:35
Elon Musk,neutral,2022-08-01 22:19:04,still time to vote,2022-08-01 22:19:04
Elon Musk,neutral,2022-08-01 17:48:26,x doges,2022-08-01 17:48:26
Elon Musk,positive,2022-08-01 17:28:24,so much water under the bridge since then,2022-08-01 17:28:24
Elon Musk,neutral,2022-08-01 07:31:08,yeah,2022-08-01 07:31:08
Elon Musk,neutral,2022-08-01 06:24:54,maybe twitter can become that,2022-08-01 06:24:54
Elon Musk,positive,2022-08-01 06:23:56,it sure is hard to find a news source thats accurate relevant amp not total,2022-08-01 06:23:56
Elon Musk,neutral,2022-08-01 06:18:39,floki pic tomorrow,2022-08-01 06:18:39
Elon Musk,positive,2022-08-01 06:17:05,the media has strong negative bias amp are driven by clicks they cant help it unfortuna,2022-08-01 06:17:05
Elon Musk,positive,2022-08-01 06:05:29,thanksgiving last year after watching one too many episodes of vikings,2022-08-01 06:05:29
Elon Musk,positive,2022-08-02 22:00:38,just came across this pretty good cnbc piece on spacex amp starship,2022-08-02 22:00:38
Elon Musk,positive,2022-08-02 19:24:03,that estimate seems high but the point is valid,2022-08-02 19:24:03
Elon Musk,positive,2022-08-02 05:15:23,worth reading this is a close match for my philosophy,2022-08-02 05:15:23
Elon Musk,positive,2022-08-02 23:52:48,cool,2022-08-02 23:52:48
Elon Musk,positive,2022-08-02 23:52:03,the ratio of digital to biological compute is growing fast worth tracking,2022-08-02 23:52:03
Elon Musk,positive,2022-08-02 22:32:55,a successful orbital flight is probably between and months from now,2022-08-02 22:32:55
Elon Musk,positive,2022-08-04 18:04:12,i had more kids in q than they made cars,2022-08-04 18:04:12
Elon Musk,neutral,2022-08-04 16:24:08,stone of destiny,2022-08-04 16:24:08
Elon Musk,positive,2022-08-04 16:23:00,was a fun hang,2022-08-04 16:23:00
Elon Musk,neutral,2022-08-04 16:21:03,whiskey,2022-08-04 16:21:03
Elon Musk,positive,2022-08-04 16:19:18,yeah pretty good i like the name,2022-08-04 16:19:18
Elon Musk,negative,2022-08-04 15:49:09,not true tesla is mins from austin international airport would be silly to build another private airport,2022-08-04 15:49:09
Elon Musk,neutral,2022-08-05 18:56:10,hustling to get starship booster back to pad to test outer ring of engines,2022-08-05 18:56:10
Elon Musk,positive,2022-08-05 15:13:31,full send podcast,2022-08-05 15:13:31
Elon Musk,neutral,2022-08-05 06:34:11,thank goodness for senator manchin,2022-08-05 06:34:11
Elon Musk,negative,2022-08-06 16:18:59,less than of twitter daily users are fakespam,2022-08-06 16:18:59
Elon Musk,neutral,2022-08-06 16:15:29,i hereby challenge to a public debate about the twitter bot percentage let him prove to the publ,2022-08-06 16:15:29
Elon Musk,neutral,2022-08-06 08:19:57,so it seems,2022-08-06 08:19:57
Elon Musk,positive,2022-08-06 08:12:24,good question why arent they,2022-08-06 08:12:24
Elon Musk,neutral,2022-08-06 08:05:49,somehow i have followers,2022-08-06 08:05:49
Elon Musk,positive,2022-08-06 07:50:16,good summary of the problem if twitter simply provides their method of sampling accounts and how the,2022-08-06 07:50:16
Elon Musk,positive,2022-08-06 06:13:25,i love the smell of hydraulic fluid in the morning,2022-08-06 06:13:25
Elon Musk,neutral,2022-08-06 05:54:36,at launch pad,2022-08-06 05:54:36
Elon Musk,neutral,2022-08-06 01:23:22,moving rocket to launch pad,2022-08-06 01:23:22
Elon Musk,neutral,2022-08-07 18:36:25,twitter has spoken,2022-08-07 18:36:25
Elon Musk,neutral,2022-08-07 07:32:26,fsd beta drops on,2022-08-07 07:32:26
Elon Musk,negative,2022-08-06 20:58:02,yeah not cool,2022-08-06 20:58:02
Elon Musk,neutral,2022-08-06 20:51:30,saxon james musk,2022-08-06 20:51:30
Elon Musk,negative,2022-08-08 18:37:32,growing at year requires an insane amount of work but is achievable with outstanding execution,2022-08-08 18:37:32
Elon Musk,neutral,2022-08-08 16:56:29,maybe investment in automation,2022-08-08 16:56:29
Elon Musk,positive,2022-08-08 15:14:15,seems high,2022-08-08 15:14:15
Elon Musk,neutral,2022-08-07 22:28:11,this release will be big,2022-08-07 22:28:11
Elon Musk,positive,2022-08-10 03:05:02,TRUE,2022-08-10 03:05:02
Elon Musk,neutral,2022-08-10 02:59:22,quite the day,2022-08-10 02:59:22
Elon Musk,negative,2022-08-10 02:53:29,yes in the hopefully unlikely event that twitter forces this deal to close and some equity pa,2022-08-10 02:53:29
Elon Musk,neutral,2022-08-09 20:34:56,tesla fremont team is kicking a,2022-08-09 20:34:56
Elon Musk,neutral,2022-08-09 20:18:09,spacex falcon team is,2022-08-09 20:18:09
Elon Musk,neutral,2022-08-09 14:32:57,happens to almost everyone,2022-08-09 14:32:57
Elon Musk,neutral,2022-08-10 05:34:46,years ago,2022-08-10 05:34:46
Elon Musk,positive,2022-08-10 05:28:01,coming soon part is about scaling sustainable energy at a civilizational level to enable a bright future for earth,2022-08-10 05:28:01
Elon Musk,neutral,2022-08-10 05:25:19,tesla mile range semi truck starts shipping this year cybertruck next year,2022-08-10 05:25:19
Elon Musk,neutral,2022-08-10 05:20:12,wrote this years ago,2022-08-10 05:20:12
Elon Musk,negative,2022-08-11 19:46:38,about to attempt long duration engine firing to test autogenous pressurization,2022-08-11 19:46:38
Elon Musk,positive,2022-08-11 16:23:10,starship b static fire,2022-08-11 16:23:10
Elon Musk,positive,2022-08-11 16:11:06,true i already get audited every year by default,2022-08-11 16:11:06
Elon Musk,neutral,2022-08-11 16:09:19,i think the approved language these days is heightchallenged sellers,2022-08-11 16:09:19
Elon Musk,neutral,2022-08-11 05:40:45,deep thot,2022-08-11 05:40:45
Elon Musk,positive,2022-08-11 05:35:55,thanks but i already have one,2022-08-11 05:35:55
Elon Musk,negative,2022-08-11 04:20:08,because tesla doesnt advertise and other car companies do,2022-08-11 04:20:08
Elon Musk,positive,2022-08-11 03:37:12,from real scam odowd,2022-08-11 03:37:12
Elon Musk,neutral,2022-08-11 03:33:14,the guardian swallows scam video hook line amp sinker,2022-08-11 03:33:14
Elon Musk,neutral,2022-08-12 20:04:32,there are no coincidences,2022-08-12 20:04:32
